SES,-0.0801,--,1.07B,After Market Close,Tuesday, August 8, 2023
AVDL,-0.3586,524K,1.06B,After Market Close,Tuesday, August 8, 2023
CMTOY,0.0353,808.63M,1.02B,After Market Close,Tuesday, August 8, 2023
ICHR,0.0025,180.03M,1.02B,After Market Close,Tuesday, August 8, 2023
PUBM,-0.0626,59.75M,1.01B,After Market Close,Tuesday, August 8, 2023
VTEX,-0.0199,45.73M,997.35M,After Market Close,Tuesday, August 8, 2023
UMH,-0.0217,51.84M,983.42M,After Market Close,Tuesday, August 8, 2023
MTTR,-0.0787,39.32M,967.49M,After Market Close,Tuesday, August 8, 2023
IMTX,-0.2583,19.68M,959.38M,After Market Close,Tuesday, August 8, 2023
VRNOF,-0.0245,231.38M,950.8M,Before Market Open,Tuesday, August 8, 2023
BCSF,0.4964,69.23M,948.42M,After Market Close,Tuesday, August 8, 2023
VTLE,3.96,343.97M,922.11M,After Market Close,Tuesday, August 8, 2023
PRA,0.0976,237.33M,921.17M,After Market Close,Tuesday, August 8, 2023
SKWD,0.43,194.64M,917.73M,After Market Close,Tuesday, August 8, 2023
PAR,-0.4052,98.64M,915.64M,After Market Close,Tuesday, August 8, 2023
TTGT,0.3711,56.84M,913.45M,After Market Close,Tuesday, August 8, 2023
QTRX,-0.3775,25.89M,873.12M,Before Market Open,Tuesday, August 8, 2023
CIFR,-0.024,33.18M,871.28M,After Market Close,Tuesday, August 8, 2023
CDRE,0.175,113.92M,870.49M,After Market Close,Tuesday, August 8, 2023
ME,-0.1264,61.60M,868.63M,After Market Close,Tuesday, August 8, 2023
MATV,0.375,678.5M,860.48M,After Market Close,Tuesday, August 8, 2023
SLRC,0.4159,55.59M,824.87M,After Market Close,Tuesday, August 8, 2023
IIIV,0.408,93.93M,817.75M,After Market Close,Tuesday, August 8, 2023
NRDY,-0.0806,45.88M,811.22M,After Market Close,Tuesday, August 8, 2023
CGBD,0.4946,53.42M,804.08M,After Market Close,Tuesday, August 8, 2023
HRT,0.3316,187.81M,795.23M,After Market Close,Tuesday, August 8, 2023
SBOW,1.68,136.08M,787.74M,After Market Close,Tuesday, August 8, 2023
SMRT,-0.0512,53.58M,785.87M,Before Market Open,Tuesday, August 8, 2023
LDI,-0.1321,261.55M,775.67M,After Market Close,Tuesday, August 8, 2023
HCAT,-0.0108,72.63M,767.39M,After Market Close,Tuesday, August 8, 2023
ASLE,0.115,86.98M,761.15M,After Market Close,Tuesday, August 8, 2023
SNPO,0.1219,272M,759.17M,After Market Close,Tuesday, August 8, 2023
NNOX,-0.32,3.67M,719.03M,After Market Close,Tuesday, August 8, 2023
OFIX,-0.6024,184.89M,706.77M,After Market Close,Tuesday, August 8, 2023
CRON,-0.03,22.92M,704.93M,Before Market Open,Tuesday, August 8, 2023
ARQT,-1.25,4.83M,667.05M,After Market Close,Tuesday, August 8, 2023
DXPE,1.09,475M,660.78M,After Market Close,Tuesday, August 8, 2023
RNA,-0.7928,2.14M,658.62M,After Market Close,Tuesday, August 8, 2023
CCSI,1.25,94.01M,642.28M,After Market Close,Tuesday, August 8, 2023
EXFY,0.0501,41.47M,641.84M,After Market Close,Tuesday, August 8, 2023
EXK,0.0246,55.69M,640.1M,Before Market Open,Tuesday, August 8, 2023
IHRT,-0.19,902.56M,624.75M,Before Market Open,Tuesday, August 8, 2023
HCKT,0.3733,72.99M,618.56M,After Market Close,Tuesday, August 8, 2023
JANX,-0.502,875K,616.28M,After Market Close,Tuesday, August 8, 2023
ACCO,0.29,488.53M,571.88M,After Market Close,Tuesday, August 8, 2023
SOUN,-0.1167,8.07M,563.46M,After Market Close,Tuesday, August 8, 2023
SMWB,-0.0851,53.8M,558.92M,After Market Close,Tuesday, August 8, 2023
CLOV,-0.1393,490.83M,546.51M,After Market Close,Tuesday, August 8, 2023
AGEN,-0.195,24.13M,533.78M,Before Market Open,Tuesday, August 8, 2023
GOOD,-0.02,36.95M,531.94M,After Market Close,Tuesday, August 8, 2023
HCI,0.4409,122.61M,526.89M,After Market Close,Tuesday, August 8, 2023
EGHT,0.125,187.09M,524.8M,After Market Close,Tuesday, August 8, 2023
GAMI,--,--,504.43M,After Market Close,Tuesday, August 8, 2023
RWAY,0.4501,40.09M,504.34M,After Market Close,Tuesday, August 8, 2023
VPG,0.5,87.93M,503.2M,Before Market Open,Tuesday, August 8, 2023
RXT,-0.0785,730.44M,493.05M,After Market Close,Tuesday, August 8, 2023
FRGE,-0.1114,16.8M,491.14M,After Market Close,Tuesday, August 8, 2023
SLDP,-0.105,4.07M,487.25M,After Market Close,Tuesday, August 8, 2023
PETQ,0.26,273.77M,476.58M,After Market Close,Tuesday, August 8, 2023
HYZN,-0.18,50K,474.75M,Before Market Open,Tuesday, August 8, 2023
BW,-0.0663,241.63M,473.94M,After Market Close,Tuesday, August 8, 2023
QNST,-0.02,128.13M,473.53M,After Market Close,Tuesday, August 8, 2023
GBLI,0.5162,146M,463.58M,Before Market Open,Tuesday, August 8, 2023
BITF,-0.0533,34.55M,458.55M,Before Market Open,Tuesday, August 8, 2023
SWIM,0.1086,171.89M,458.01M,Before Market Open,Tuesday, August 8, 2023
DDI,8.09,77.49M,448.95M,After Market Close,Tuesday, August 8, 2023
FOA,0.02,86M,448.04M,After Market Close,Tuesday, August 8, 2023
ADERY,--,121.6M,425.69M,After Market Close,Tuesday, August 8, 2023
NRGV,-0.1867,54.28M,423.47M,Before Market Open,Tuesday, August 8, 2023
BLUE,-0.7049,11.11M,420.33M,Before Market Open,Tuesday, August 8, 2023
CECO,0.142,117.77M,408.17M,Before Market Open,Tuesday, August 8, 2023
ONTF,-0.0131,41.49M,403.61M,After Market Close,Tuesday, August 8, 2023
CUTR,-0.634,64.93M,398.8M,After Market Close,Tuesday, August 8, 2023
VLD,-0.0778,27.25M,398.49M,After Market Close,Tuesday, August 8, 2023
SIGA,--,--,394.11M,After Market Close,Tuesday, August 8, 2023
QUOT,-0.08,69.17M,387.76M,After Market Close,Tuesday, August 8, 2023
BLNK,-0.4786,23.74M,383.11M,After Market Close,Tuesday, August 8, 2023
FHTX,-0.71,6.32M,378.1M,After Market Close,Tuesday, August 8, 2023
NVTA,-0.3741,119.68M,370.16M,After Market Close,Tuesday, August 8, 2023
TDUP,-0.2309,81.15M,364.94M,After Market Close,Tuesday, August 8, 2023
PSTL,0.0172,14.64M,360.73M,After Market Close,Tuesday, August 8, 2023
BOOM,0.41,179M,360.62M,After Market Close,Tuesday, August 8, 2023
LPSN,-0.0452,96.86M,359.66M,After Market Close,Tuesday, August 8, 2023
ANIK,-0.32,40.37M,354.61M,After Market Close,Tuesday, August 8, 2023
HQI,0.28,10.37M,350.14M,After Market Close,Tuesday, August 8, 2023
GATO,0.0277,--,346.5M,After Market Close,Tuesday, August 8, 2023
EBS,-0.63,217.03M,342.54M,After Market Close,Tuesday, August 8, 2023
GILT,0.02,65.17M,342.53M,Before Market Open,Tuesday, August 8, 2023
OLMA,-0.7265,0.00,341.04M,After Market Close,Tuesday, August 8, 2023
HYLN,-0.1794,476K,329.11M,After Market Close,Tuesday, August 8, 2023
PANL,0.1106,95.7M,327.59M,After Market Close,Tuesday, August 8, 2023
VUZI,-0.1675,4.35M,324.95M,After Market Close,Tuesday, August 8, 2023
THRN,0.06,68.41M,317.7M,After Market Close,Tuesday, August 8, 2023
SEER,-0.3958,5.15M,315.52M,After Market Close,Tuesday, August 8, 2023
WHF,0.4583,25.47M,313.78M,After Market Close,Tuesday, August 8, 2023
VCSA,-0.0854,294.79M,308.78M,After Market Close,Tuesday, August 8, 2023
ALTO,-0.0533,298.25M,305.1M,After Market Close,Tuesday, August 8, 2023
GPMT,0.144,20.65M,302.97M,After Market Close,Tuesday, August 8, 2023
RYAM,-0.12,417.63M,301.5M,After Market Close,Tuesday, August 8, 2023
VRM,-0.5092,225.56M,295.71M,After Market Close,Tuesday, August 8, 2023
AFCG,0.5433,17.91M,291.3M,Before Market Open,Tuesday, August 8, 2023
MGNX,-0.521,29.19M,288.79M,After Market Close,Tuesday, August 8, 2023
BBAI,-0.06,39.31M,287.37M,After Market Close,Tuesday, August 8, 2023
CIX,--,--,285.28M,After Market Close,Tuesday, August 8, 2023
GWH,-0.1533,3.19M,282.49M,After Market Close,Tuesday, August 8, 2023
SDC,-0.1085,101.9M,280.75M,After Market Close,Tuesday, August 8, 2023
BTAI,-1.67,420.56K,279.35M,After Market Close,Tuesday, August 8, 2023
SSTI,-0.0175,21.94M,273.44M,After Market Close,Tuesday, August 8, 2023
AMPY,0.28,78.2M,272.02M,After Market Close,Tuesday, August 8, 2023
LVOX,-0.012,34.62M,266.73M,After Market Close,Tuesday, August 8, 2023
REAL,-0.3857,132.56M,266.46M,After Market Close,Tuesday, August 8, 2023
OB,-0.1225,236M,265.99M,Before Market Open,Tuesday, August 8, 2023
AEVA,-0.1413,714.29K,264.06M,After Market Close,Tuesday, August 8, 2023
WLFC,--,--,261.57M,After Market Close,Tuesday, August 8, 2023
VSTM,-0.8,16.67K,259.85M,After Market Close,Tuesday, August 8, 2023
PRLD,-0.6333,0.00,259.22M,After Market Close,Tuesday, August 8, 2023
BIRD,-0.2202,67.5M,249.79M,After Market Close,Tuesday, August 8, 2023
SOPH,-0.2939,15.24M,247.65M,Before Market Open,Tuesday, August 8, 2023
EGRX,1.07,59.35M,243.50M,After Market Close,Tuesday, August 8, 2023
UTI,-0.11,148.63M,242.55M,After Market Close,Tuesday, August 8, 2023
OPRX,-0.0214,14.8M,237.73M,After Market Close,Tuesday, August 8, 2023
AOMR,0.147,8.72M,236.1M,Before Market Open,Tuesday, August 8, 2023
CNTY,0.1568,137.18M,230.85M,Before Market Open,Tuesday, August 8, 2023
FUSN,-0.393,84.38K,228.65M,After Market Close,Tuesday, August 8, 2023
KMDA,0.02,34.15M,224.24M,After Market Close,Tuesday, August 8, 2023
GRWG,-0.0771,64.98M,224.01M,After Market Close,Tuesday, August 8, 2023
CMT,0.42,97.3M,220.25M,Before Market Open,Tuesday, August 8, 2023
FLL,0.0518,62.91M,220.11M,After Market Close,Tuesday, August 8, 2023
OPRT,-0.1182,251.54M,208.41M,After Market Close,Tuesday, August 8, 2023
MASS,-0.334,10.39M,204.87M,Before Market Open,Tuesday, August 8, 2023
EHTH,-1.06,52.28M,204.22M,Before Market Open,Tuesday, August 8, 2023
CRMD,-0.24,0.00,202.29M,Before Market Open,Tuesday, August 8, 2023
ZVIA,-0.1233,46.82M,192.16M,Before Market Open,Tuesday, August 8, 2023
MRCC,0.2825,15.85M,189.8M,After Market Close,Tuesday, August 8, 2023
LAB,-0.0441,32.71M,188.12M,After Market Close,Tuesday, August 8, 2023
XOMA,-0.52,800K,179.02M,After Market Close,Tuesday, August 8, 2023
BLZE,-0.2488,24.27M,178.84M,After Market Close,Tuesday, August 8, 2023
MAPS,-0.034,47.86M,166.35M,After Market Close,Tuesday, August 8, 2023
AUGX,-0.13,10.37M,166.02M,After Market Close,Tuesday, August 8, 2023
ITI,0.035,40.41M,163.98M,After Market Close,Tuesday, August 8, 2023
LYRA,-0.4233,136.67K,163.32M,After Market Close,Tuesday, August 8, 2023
CLPT,-0.19,5.9M,158.31M,After Market Close,Tuesday, August 8, 2023
CTV,-0.03,32M,157.77M,Before Market Open,Tuesday, August 8, 2023
VERI,-0.2453,29.07M,149.14M,After Market Close,Tuesday, August 8, 2023
BODY,-0.08,136.23M,147.02M,After Market Close,Tuesday, August 8, 2023
RBT,-0.2387,175.77M,138.59M,After Market Close,Tuesday, August 8, 2023
PLBY,-0.1583,48.85M,136.2M,After Market Close,Tuesday, August 8, 2023
AAWH,-0.0967,116M,135.29M,After Market Close,Tuesday, August 8, 2023
AAIC,0.055,5.16M,132.16M,After Market Close,Tuesday, August 8, 2023
SGA,0.48,28.70M,130.74M,Before Market Open,Tuesday, August 8, 2023
BTMD,0.0967,46.76M,129.23M,After Market Close,Tuesday, August 8, 2023
VATE,--,--,126.48M,After Market Close,Tuesday, August 8, 2023
PRCH,-0.4822,85.86M,126.18M,After Market Close,Tuesday, August 8, 2023
FTK,-0.015,50.95M,124.48M,After Market Close,Tuesday, August 8, 2023
HRTG,0.0833,168.53M,122.52M,After Market Close,Tuesday, August 8, 2023
TGLO,--,--,121.41M,After Market Close,Tuesday, August 8, 2023
KRMD,-0.0537,7.78M,121.33M,After Market Close,Tuesday, August 8, 2023
PHX,0.05,9.25M,118.05M,After Market Close,Tuesday, August 8, 2023
SQNS,-0.1241,10M,116.53M,Before Market Open,Tuesday, August 8, 2023
EML,--,--,114.16M,After Market Close,Tuesday, August 8, 2023
LARK,--,--,111.09M,After Market Close,Tuesday, August 8, 2023
PSNL,-0.5356,16.49M,106.67M,After Market Close,Tuesday, August 8, 2023
NPCE,-0.47,12.62M,103.91M,After Market Close,Tuesday, August 8, 2023
PAYS,--,10.29M,102.99M,After Market Close,Tuesday, August 8, 2023
LUXH,0.0375,27.95M,99.47M,After Market Close,Tuesday, August 8, 2023
LVLU,0.025,112.39M,97.75M,After Market Close,Tuesday, August 8, 2023
CLNN,-0.1229,117.83K,96.3M,After Market Close,Tuesday, August 8, 2023
PCTI,0.03,20.5M,93.31M,After Market Close,Tuesday, August 8, 2023
PXLW,-0.0967,13.34M,93.05M,After Market Close,Tuesday, August 8, 2023
BZFD,-0.125,78.41M,92.34M,After Market Close,Tuesday, August 8, 2023
ACNT,-0.39,77.80M,90.54M,After Market Close,Tuesday, August 8, 2023
MDWD,-0.42,4.18M,89.39M,After Market Close,Tuesday, August 8, 2023
SNCR,-0.03,59.6M,86.07M,After Market Close,Tuesday, August 8, 2023
AREN,-0.665,60.3M,85.64M,After Market Close,Tuesday, August 8, 2023
APEI,-0.2325,146.38M,85.58M,After Market Close,Tuesday, August 8, 2023
PET,-0.092,19.55M,84.35M,After Market Close,Tuesday, August 8, 2023
CYBN,-0.0465,0.00,83.59M,After Market Close,Tuesday, August 8, 2023
SCOR,0.0367,91.29M,79.38M,After Market Close,Tuesday, August 8, 2023
XLO,-0.8675,0.00,79.3M,After Market Close,Tuesday, August 8, 2023
SYRS,-1.13,3.5M,77.44M,After Market Close,Tuesday, August 8, 2023
SND,-0.06,71.35M,74.04M,After Market Close,Tuesday, August 8, 2023
XXII,-0.0709,23.63M,73.78M,After Market Close,Tuesday, August 8, 2023
BYFC,--,--,73.50M,After Market Close,Tuesday, August 8, 2023
CEV,--,--,70.9M,After Market Close,Tuesday, August 8, 2023
TOI,-0.15,73.79M,70.08M,After Market Close,Tuesday, August 8, 2023
NSPR,-0.69,1.8M,68.67M,Before Market Open,Tuesday, August 8, 2023
AUGG,--,--,64.47M,After Market Close,Tuesday, August 8, 2023
LQMT,--,--,62.83M,After Market Close,Tuesday, August 8, 2023
KTCC,--,--,62.2M,After Market Close,Tuesday, August 8, 2023
INKT,-0.1975,0.00,59.55M,After Market Close,Tuesday, August 8, 2023
WMC,0.28,10.11M,58.87M,After Market Close,Tuesday, August 8, 2023
STIM,-0.3475,17.36M,56.15M,Before Market Open,Tuesday, August 8, 2023
GIFI,-0.0869,--,55.39M,After Market Close,Tuesday, August 8, 2023
HLGN,-0.0894,4.47M,54.76M,After Market Close,Tuesday, August 8, 2023
CURI,-0.1425,13.67M,54.03M,After Market Close,Tuesday, August 8, 2023
SGTX,-0.2312,3.1M,53.04M,After Market Close,Tuesday, August 8, 2023
FLNT,0.01,86.95M,51.56M,After Market Close,Tuesday, August 8, 2023
EFTR,-0.1979,0.00,50.18M,After Market Close,Tuesday, August 8, 2023
CGTX,-0.1773,0.00,50.06M,After Market Close,Tuesday, August 8, 2023
GANX,-0.3079,1.01M,47.96M,After Market Close,Tuesday, August 8, 2023
TBIO,-0.32,8.6M,45.48M,After Market Close,Tuesday, August 8, 2023
STRC,-0.3053,5.2M,45.00M,After Market Close,Tuesday, August 8, 2023
UTRS,-0.09,13.81M,44.19M,After Market Close,Tuesday, August 8, 2023
DPRO,-0.1195,1.65M,43.82M,After Market Close,Tuesday, August 8, 2023
QNCX,--,--,42.87M,After Market Close,Tuesday, August 8, 2023
ACHL,-0.4167,0.00,42.58M,After Market Close,Tuesday, August 8, 2023
ZNOG,--,--,39.24M,After Market Close,Tuesday, August 8, 2023
MNDO,--,--,39.04M,After Market Close,Tuesday, August 8, 2023
VHC,--,--,34.50M,After Market Close,Tuesday, August 8, 2023
SNCE,-0.15,12.56M,31.43M,Before Market Open,Tuesday, August 8, 2023
PMD,--,--,28.63M,After Market Close,Tuesday, August 8, 2023
AQB,-0.0833,466.67K,26.61M,After Market Close,Tuesday, August 8, 2023
APTO,-0.115,0.00,25.77M,After Market Close,Tuesday, August 8, 2023
DSHK,-0.125,96M,23.19M,After Market Close,Tuesday, August 8, 2023
CPIX,--,--,21.82M,After Market Close,Tuesday, August 8, 2023
GBNH,-0.25,19.13M,21.1M,After Market Close,Tuesday, August 8, 2023
CLRO,--,--,18.55M,After Market Close,Tuesday, August 8, 2023
ZYNE,-0.1967,0.00,18.05M,After Market Close,Tuesday, August 8, 2023
ECTM,--,--,17.92M,After Market Close,Tuesday, August 8, 2023
VAPO,-0.3371,17.01M,17.29M,After Market Close,Tuesday, August 8, 2023
STRR,0.385,25.6M,14.66M,After Market Close,Tuesday, August 8, 2023
TLIS,-9.58,102.5K,13.46M,After Market Close,Tuesday, August 8, 2023
MDRR,--,2.58M,12.78M,After Market Close,Tuesday, August 8, 2023
INFI,-0.12,700K,11.69M,After Market Close,Tuesday, August 8, 2023
VRPX,-0.16,--,10.48M,After Market Close,Tuesday, August 8, 2023
TNON,-0.36,958K,9.83M,After Market Close,Tuesday, August 8, 2023
SLNH,--,--,8.53M,After Market Close,Tuesday, August 8, 2023
CYCN,-0.28,0.00,6.75M,After Market Close,Tuesday, August 8, 2023
WHLR,--,--,5.97M,After Market Close,Tuesday, August 8, 2023
SEGI,--,--,5.58M,After Market Close,Tuesday, August 8, 2023
ONVC,--,--,5.54M,After Market Close,Tuesday, August 8, 2023
ARTL,-0.775,0.00,5.51M,After Market Close,Tuesday, August 8, 2023
LOWLF,--,18M,3.83M,After Market Close,Tuesday, August 8, 2023
EVFM,-10,17.3M,1.64M,After Market Close,Tuesday, August 8, 2023
ANDR,--,--,989.57K,After Market Close,Tuesday, August 8, 2023
GENN,--,--,601.01K,After Market Close,Tuesday, August 8, 2023
CALA,-0.28,0.00,243.62K,After Market Close,Tuesday, August 8, 2023
BOXDQ,-0.27,52.31M,199.25K,After Market Close,Tuesday, August 8, 2023
GADS,--,--,114.15K,After Market Close,Tuesday, August 8, 2023
FNHCQ,-0.04,125.62M,17.52K,After Market Close,Tuesday, August 8, 2023
RENO,-0.06,2.4M,3.52K,After Market Close,Tuesday, August 8, 2023
PCGR,--,--,1.06K,After Market Close,Tuesday, August 8, 2023
JERT,--,--,566,After Market Close,Tuesday, August 8, 2023
DIS,0.9981,22.49B,157.39B,After Market Close,Wednesday, August 9, 2023
NTTYY,0.705,21.69B,99.87B,After Market Close,Wednesday, August 9, 2023
NTES,9.01,24.87B,67.86B,After Market Close,Wednesday, August 9, 2023
HMC,1.08,32.8B,52.58B,After Market Close,Wednesday, August 9, 2023
TTD,0.2591,454.2M,44.22B,After Market Close,Wednesday, August 9, 2023
MFC,0.5928,1,897M,36.4B,After Market Close,Wednesday, August 9, 2023
PDYPY,0.9643,2.96B,34.90B,Before Market Open,Wednesday, August 9, 2023
ADRNY,0.6582,24.53B,34.05B,Before Market Open,Wednesday, August 9, 2023
EONGY,0.2979,26.03B,33.11B,Before Market Open,Wednesday, August 9, 2023
SGAPY,0.2955,--,32.85B,After Market Close,Wednesday, August 9, 2023
ARZGY,0.3249,23.34B,32.04B,Before Market Open,Wednesday, August 9, 2023
ILMN,0.0206,1.16B,30.42B,After Market Close,Wednesday, August 9, 2023
BDORY,0.6226,6.78B,28.52B,After Market Close,Wednesday, August 9, 2023
BRDCY,0.4396,7.38B,28.35B,Before Market Open,Wednesday, August 9, 2023
VWDRY,-0.1873,3.74B,26.7B,Before Market Open,Wednesday, August 9, 2023
VWSYF,-0.0937,3.74B,26.7B,Before Market Open,Wednesday, August 9, 2023
HVRRY,2.08,7.94B,26.33B,Before Market Open,Wednesday, August 9, 2023
TRUMY,0.2514,1.51B,24.26B,Before Market Open,Wednesday, August 9, 2023
RBLX,-0.4368,785.4M,23.77B,Before Market Open,Wednesday, August 9, 2023
FUJIY,0.7306,4.69B,23.31B,After Market Close,Wednesday, August 9, 2023
BEKE,1.62,18.54B,22.23B,After Market Close,Wednesday, August 9, 2023
TTNDY,--,--,20.95B,After Market Close,Wednesday, August 9, 2023
CTTAY,0.2079,11.39B,16.1B,Before Market Open,Wednesday, August 9, 2023
SOMLY,--,1.86B,14.33B,After Market Close,Wednesday, August 9, 2023
NVZMY,0.416,645.48M,13.85B,Before Market Open,Wednesday, August 9, 2023
UHAL,1.43,1,502M,11.25B,After Market Close,Wednesday, August 9, 2023
DAR,1.5,1.84B,11.13B,After Market Close,Wednesday, August 9, 2023
STBFY,0.2931,2.97B,11.06B,After Market Close,Wednesday, August 9, 2023
APP,0.0747,723.51M,10.88B,After Market Close,Wednesday, August 9, 2023
CRL,2.64,1.05B,10.77B,Before Market Open,Wednesday, August 9, 2023
UWMC,0.0683,468.99M,10.50B,Before Market Open,Wednesday, August 9, 2023
VST,0.7911,2.8B,10.34B,After Market Close,Wednesday, August 9, 2023
GGB,0.272,3.85B,10.14B,Before Market Open,Wednesday, August 9, 2023
ISUZY,0.4152,5.34B,10.06B,After Market Close,Wednesday, August 9, 2023
TTEK,1.18,959.52M,9.07B,After Market Close,Wednesday, August 9, 2023
ICL,0.1473,--,8.58B,Before Market Open,Wednesday, August 9, 2023
JAZZ,4.45,941.99M,8.39B,After Market Close,Wednesday, August 9, 2023
CACI,4.9,1.73B,7.98B,After Market Close,Wednesday, August 9, 2023
CIB,1.43,1.69B,7.72B,After Market Close,Wednesday, August 9, 2023
KAJMY,0.2591,3.74B,7.62B,After Market Close,Wednesday, August 9, 2023
STN,0.7112,924.21M,7.48B,After Market Close,Wednesday, August 9, 2023
OGE,0.453,784.72M,7.20B,Before Market Open,Wednesday, August 9, 2023
CAE,0.2016,1.03B,7.06B,Before Market Open,Wednesday, August 9, 2023
G,0.6869,1.12B,6.82B,After Market Close,Wednesday, August 9, 2023
VVV,0.343,367.53M,6.35B,After Market Close,Wednesday, August 9, 2023
REYN,0.2833,937.42M,5.8B,Before Market Open,Wednesday, August 9, 2023
KT,0.5934,5.02B,5.8B,After Market Close,Wednesday, August 9, 2023
OBDC,0.4593,381.07M,5.51B,After Market Close,Wednesday, August 9, 2023
HCXLF,--,--,4.98B,Before Market Open,Wednesday, August 9, 2023
FRHC,0.85,136.55M,4.74B,After Market Close,Wednesday, August 9, 2023
BXSL,0.9874,274.08M,4.72B,Before Market Open,Wednesday, August 9, 2023
CPA,3.28,798.96M,4.69B,After Market Close,Wednesday, August 9, 2023
NVEI,0.4411,305.88M,4.67B,Before Market Open,Wednesday, August 9, 2023
WEN,0.2695,566.37M,4.52B,Before Market Open,Wednesday, August 9, 2023
PAM,1.69,422.03M,4.5B,After Market Close,Wednesday, August 9, 2023
SYNH,0.7932,1.27B,4.4B,After Market Close,Wednesday, August 9, 2023
ENS,1.81,967.75M,4.37B,After Market Close,Wednesday, August 9, 2023
UGP,0.042,5.85B,4.35B,After Market Close,Wednesday, August 9, 2023
ALBKY,0.0215,653.35M,4.28B,Before Market Open,Wednesday, August 9, 2023
VSH,0.6325,879.8M,3.91B,Before Market Open,Wednesday, August 9, 2023
PENN,0.4205,1.66B,3.83B,Before Market Open,Wednesday, August 9, 2023
MDGL,-4.59,0.00,3.76B,After Market Close,Wednesday, August 9, 2023
GRP_u,--,129.85M,3.75B,After Market Close,Wednesday, August 9, 2023
BZQIY,0.1487,617.26M,3.66B,Before Market Open,Wednesday, August 9, 2023
WB,0.5256,454.47M,3.61B,After Market Close,Wednesday, August 9, 2023
ERF,0.4569,--,3.48B,After Market Close,Wednesday, August 9, 2023
LFST,-0.0759,255.19M,3.44B,Before Market Open,Wednesday, August 9, 2023
BCO,1.33,1.21B,3.34B,Before Market Open,Wednesday, August 9, 2023
IMCR,-0.3152,44.81M,3.18B,After Market Close,Wednesday, August 9, 2023
LUGDF,0.2793,247.38M,3.13B,After Market Close,Wednesday, August 9, 2023
NOMD,0.3654,741.01M,3.12B,Before Market Open,Wednesday, August 9, 2023
CCU,-9.51,587.43B,3.11B,After Market Close,Wednesday, August 9, 2023
VERX,0.0814,136.08M,3.07B,Before Market Open,Wednesday, August 9, 2023
CERT,0.1253,92.18M,3.06B,After Market Close,Wednesday, August 9, 2023
VRRM,0.2743,197.95M,3.06B,After Market Close,Wednesday, August 9, 2023
AVAL,0.1205,1B,2.95B,After Market Close,Wednesday, August 9, 2023
AMPH,0.5598,137.37M,2.94B,After Market Close,Wednesday, August 9, 2023
BRP,0.2681,288.94M,2.91B,After Market Close,Wednesday, August 9, 2023
IFS,3.47,1.61B,2.87B,After Market Close,Wednesday, August 9, 2023
ALRM,0.3616,214.5M,2.75B,After Market Close,Wednesday, August 9, 2023
TGTX,-0.2442,16.3M,2.74B,After Market Close,Wednesday, August 9, 2023
RVMD,-0.8071,2.06M,2.73B,After Market Close,Wednesday, August 9, 2023
GDRX,0.0599,186.71M,2.68B,Before Market Open,Wednesday, August 9, 2023
KDNY,-0.813,266.67K,2.62B,After Market Close,Wednesday, August 9, 2023
CURLF,-0.0463,338.98M,2.51B,After Market Close,Wednesday, August 9, 2023
NXE,-0.0112,--,2.32B,After Market Close,Wednesday, August 9, 2023
OLK,-0.1046,33.33M,2.29B,Before Market Open,Wednesday, August 9, 2023
EE,0.326,240.74M,2.24B,After Market Close,Wednesday, August 9, 2023
FA,0.2244,183.62M,2.21B,Before Market Open,Wednesday, August 9, 2023
ENLT,0.0854,70.87M,2.19B,Before Market Open,Wednesday, August 9, 2023
SONO,-0.1633,335.91M,2.19B,After Market Close,Wednesday, August 9, 2023
XPEL,0.5667,101.47M,2.18B,After Market Close,Wednesday, August 9, 2023
INSW,2.55,253.77M,2.05B,Before Market Open,Wednesday, August 9, 2023
MGNI,0.0714,134.27M,2.04B,After Market Close,Wednesday, August 9, 2023
ATMU,0.51,393.66M,2.04B,Before Market Open,Wednesday, August 9, 2023
VGR,0.3345,408.2M,2.04B,After Market Close,Wednesday, August 9, 2023
SLVM,1.09,950.84M,2.04B,Before Market Open,Wednesday, August 9, 2023
RC,0.37,158.95M,2.04B,After Market Close,Wednesday, August 9, 2023
JACK,1.34,394.16M,2B,Before Market Open,Wednesday, August 9, 2023
GDV,--,--,1.96B,After Market Close,Wednesday, August 9, 2023
ODP,0.7746,1.98B,1.92B,Before Market Open,Wednesday, August 9, 2023
RVNC,-0.6342,58.9M,1.89B,After Market Close,Wednesday, August 9, 2023
ZNTL,-1.03,0.00,1.89B,After Market Close,Wednesday, August 9, 2023
PCT,-0.1295,699.2K,1.85B,Before Market Open,Wednesday, August 9, 2023
SOVO,0.1307,213.87M,1.84B,After Market Close,Wednesday, August 9, 2023
BNRE,--,--,1.8B,Before Market Open,Wednesday, August 9, 2023
NVEE,1.28,221.96M,1.73B,After Market Close,Wednesday, August 9, 2023
LGFa,-0.2325,881.07M,1.71B,After Market Close,Wednesday, August 9, 2023
RILY,--,--,1.69B,After Market Close,Wednesday, August 9, 2023
WRBY,0.023,162.58M,1.66B,Before Market Open,Wednesday, August 9, 2023
CLDX,-0.6583,528K,1.64B,After Market Close,Wednesday, August 9, 2023
LGFb,-0.2325,881.07M,1.62B,After Market Close,Wednesday, August 9, 2023
SMR,-0.109,15.5M,1.61B,After Market Close,Wednesday, August 9, 2023
ARHS,0.2547,327.25M,1.55B,Before Market Open,Wednesday, August 9, 2023
